,match_id,match_comp_id,match_comp_name,match_season,match_status,match_match_minute,match_venue,match_game_week,match_home_team,match_away_team,match_home_id,match_away_id,match_date,match_home_score,match_away_score,match_home_tries,match_away_tries,match_home_conversions,match_away_conversions,match_home_penalties,match_away_penalties,match_home_drop_goals,match_away_drop_goals,match_round_id,match_stage,match_updated,home_carries_crossed_gain_line,home_carries_metres,home_carries_not_made_gain_line,home_clean_breaks,home_defenders_beaten,home_offload,home_passes,home_runs,home_turnovers_conceded,home_missed_tackles,home_tackles,home_turnovers_won,home_penalties_conceded,home_red_card_second_yellow,home_red_cards,home_yellow_cards,home_conversion_goals,home_kicks_from_hand,home_missed_conversion_goals,home_missed_penalty_goals,home_penalty_goals,home_mauls_lost,home_mauls_total,home_mauls_won,home_mauls_won_penalty,home_mauls_won_try,home_rucks_lost,home_rucks_total,home_rucks_won,home_lineout_success,home_lineout_won_steal,home_lineouts_Lost,home_lineouts_won,home_scrums_lost,home_scrums_success,home_scrums_won,home_possession,home_pc_possession_first,home_pc_possession_second,home_ball_possession_last_10_mins,away_carries_crossed_gain_line,away_carries_metres,away_carries_not_made_gain_line,away_clean_breaks,away_defenders_beaten,away_offload,away_passes,away_runs,away_turnovers_conceded,away_missed_tackles,away_tackles,away_turnovers_won,away_penalties_conceded,away_red_card_second_yellow,away_red_cards,away_yellow_cards,away_conversion_goals,away_kicks_from_hand,away_missed_conversion_goals,away_missed_penalty_goals,away_penalty_goals,away_mauls_lost,away_mauls_total,away_mauls_won,away_mauls_won_penalty,away_mauls_won_try,away_rucks_lost,away_rucks_total,away_rucks_won,away_lineout_success,away_lineout_won_steal,away_lineouts_Lost,away_lineouts_won,away_scrums_lost,away_scrums_success,away_scrums_won,away_possession,away_pc_possession_first,away_pc_possession_second,away_ball_possession_last_10_mins,home_lineouts_lost,away_lineouts_lost
value,4644169,1242,Super Rugby,2016,Result,81,Nelson Mandela Bay Stadium,1,Kings,Sharks,119,311,2016-02-27T13:05:00+00:00,8,43,1,6,0,5,1,1,0,0,1,Regular Season,2024-02-13T03:02:41+00:00,73.0,274.0,0.0,4.0,7.0,5.0,100.0,73.0,19.0,27.0,94.0,8.0,12.0,0.0,0.0,0.0,0.0,15.0,1.0,2.0,1.0,0.0,5.0,5.0,0.0,1.0,3.0,55.0,52.0,0.79,0.0,3.0,11.0,2.0,0.67,4.0,0.44,0.44,0.44,0.67,107.0,621.0,0.0,12.0,27.0,10.0,117.0,107.0,17.0,7.0,78.0,5.0,13.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,1.0,1.0,8.0,7.0,1.0,0.0,6.0,73.0,67.0,0.73,0.0,4.0,11.0,1.0,0.91,10.0,0.56,0.56,0.56,0.33,,
value,4644178,1242,Super Rugby,2016,Result,81,DHL Newlands,1,Stormers,Bulls,314,308,2016-02-27T15:15:00+00:00,33,9,3,0,3,0,4,3,0,0,1,Regular Season,2024-02-13T03:02:45+00:00,117.0,366.0,0.0,3.0,19.0,9.0,148.0,117.0,12.0,6.0,130.0,8.0,8.0,0.0,0.0,0.0,3.0,31.0,0.0,0.0,4.0,0.0,7.0,7.0,0.0,1.0,4.0,87.0,83.0,0.95,0.0,1.0,18.0,1.0,0.89,8.0,0.56,0.54,0.58,0.59,111.0,348.0,0.0,2.0,6.0,12.0,111.0,111.0,20.0,19.0,136.0,4.0,12.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,6.0,85.0,79.0,0.75,0.0,3.0,9.0,0.0,0.0,0.0,0.44,0.46,0.42,0.41,,
value,4644196,1242,Super Rugby,2016,Result,80,AMI Stadium,2,Crusaders,Blues,305,296,2016-03-04T06:35:00+00:00,28,13,2,1,2,1,3,2,0,0,2,Regular Season,2024-02-13T03:00:30+00:00,125.0,420.0,0.0,11.0,27.0,7.0,208.0,125.0,15.0,7.0,73.0,6.0,12.0,0.0,0.0,0.0,2.0,17.0,1.0,2.0,3.0,1.0,6.0,5.0,1.0,0.0,7.0,93.0,86.0,1.0,0.0,0.0,10.0,1.0,0.91,10.0,0.69,0.59,0.75,0.48,64.0,189.0,0.0,3.0,7.0,9.0,79.0,64.0,14.0,27.0,137.0,11.0,10.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,44.0,43.0,0.64,0.0,5.0,9.0,1.0,0.83,5.0,0.31,0.41,0.25,0.52,,
value,4644205,1242,Super Rugby,2016,Result,80,GIO Stadium,2,Brumbies,Waratahs,467,617,2016-03-04T08:45:00+00:00,32,15,3,2,3,1,2,1,0,0,2,Regular Season,2024-02-13T03:00:34+00:00,122.0,406.0,0.0,10.0,24.0,8.0,188.0,122.0,17.0,13.0,73.0,5.0,9.0,0.0,0.0,0.0,3.0,24.0,1.0,0.0,2.0,1.0,8.0,7.0,2.0,0.0,1.0,98.0,97.0,0.85,0.0,3.0,17.0,0.0,1.0,7.0,0.62,0.67,0.56,0.36,81.0,267.0,0.0,7.0,13.0,7.0,108.0,81.0,15.0,24.0,130.0,3.0,13.0,0.0,0.0,2.0,1.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,56.0,50.0,0.93,0.0,1.0,13.0,1.0,0.86,6.0,0.38,0.33,0.44,0.64,,
value,4644214,1242,Super Rugby,2016,Result,80,FMG Stadium Waikato,2,Chiefs,Lions,290,206,2016-03-05T04:15:00+00:00,32,36,4,4,3,2,2,4,0,0,2,Regular Season,2024-02-13T02:05:13+00:00,64.0,361.0,0.0,11.0,24.0,10.0,112.0,64.0,12.0,28.0,90.0,6.0,12.0,0.0,0.0,1.0,3.0,12.0,1.0,0.0,2.0,3.0,7.0,4.0,1.0,0.0,7.0,44.0,37.0,0.82,0.0,2.0,9.0,2.0,0.6,3.0,0.42,0.49,0.35,0.38,93.0,435.0,0.0,13.0,28.0,16.0,140.0,93.0,12.0,24.0,63.0,8.0,7.0,0.0,0.0,0.0,2.0,9.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,60.0,58.0,0.71,0.0,2.0,5.0,1.0,0.92,11.0,0.58,0.51,0.65,0.62,,
value,4644223,1242,Super Rugby,2016,Result,80,Forsyth Barr Stadium,2,Highlanders,Hurricanes,302,299,2016-03-05T06:35:00+00:00,17,16,1,1,0,1,4,3,0,0,2,Regular Season,2024-02-13T02:05:20+00:00,89.0,328.0,0.0,9.0,16.0,9.0,103.0,89.0,18.0,20.0,108.0,6.0,4.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,0.0,8.0,56.0,48.0,0.89,0.0,2.0,17.0,0.0,1.0,9.0,0.45,0.41,0.49,0.68,118.0,484.0,0.0,9.0,20.0,7.0,163.0,118.0,19.0,16.0,74.0,8.0,10.0,0.0,0.0,0.0,1.0,35.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,83.0,81.0,1.0,0.0,0.0,4.0,1.0,0.86,6.0,0.55,0.59,0.51,0.32,,
value,4644232,1242,Super Rugby,2016,Result,81,Suncorp Stadium,2,Reds,Force,767,236,2016-03-05T08:45:00+00:00,6,22,0,1,0,1,2,5,0,0,2,Regular Season,2024-02-13T02:05:23+00:00,92.0,315.0,0.0,5.0,16.0,4.0,146.0,92.0,20.0,18.0,108.0,3.0,10.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,75.0,68.0,1.0,0.0,0.0,16.0,0.0,1.0,10.0,0.52,0.58,0.46,0.37,103.0,368.0,0.0,7.0,18.0,7.0,127.0,103.0,15.0,16.0,93.0,14.0,10.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,1.0,84.0,83.0,0.75,0.0,4.0,12.0,1.0,0.86,6.0,0.48,0.42,0.54,0.63,,
value,4644241,1242,Super Rugby,2016,Result,80,Loftus Versfeld,2,Bulls,Rebels,308,53,2016-03-05T13:00:00+00:00,45,25,6,4,6,1,1,1,0,0,2,Regular Season,2024-02-13T02:05:27+00:00,136.0,651.0,0.0,13.0,26.0,15.0,167.0,136.0,13.0,25.0,113.0,5.0,15.0,0.0,0.0,0.0,6.0,24.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,7.0,95.0,88.0,0.92,0.0,1.0,11.0,1.0,0.8,4.0,0.56,0.61,0.52,0.53,109.0,462.0,0.0,10.0,25.0,11.0,153.0,109.0,13.0,26.0,117.0,11.0,7.0,0.0,0.0,0.0,1.0,20.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,77.0,73.0,0.85,0.0,2.0,11.0,0.0,1.0,5.0,0.44,0.39,0.48,0.47,,
value,4644250,1242,Super Rugby,2016,Result,81,Toyota Stadium,2,Cheetahs,Stormers,239,314,2016-03-05T15:10:00+00:00,10,20,1,2,1,2,1,2,0,0,2,Regular Season,2024-02-13T02:05:33+00:00,88.0,270.0,0.0,6.0,10.0,13.0,107.0,88.0,17.0,16.0,155.0,7.0,14.0,0.0,0.0,1.0,1.0,16.0,0.0,1.0,1.0,1.0,8.0,7.0,1.0,0.0,5.0,54.0,49.0,0.65,0.0,8.0,15.0,3.0,0.5,3.0,0.39,0.41,0.36,0.23,135.0,351.0,0.0,10.0,16.0,17.0,176.0,135.0,18.0,10.0,65.0,7.0,12.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,2.0,0.0,6.0,6.0,1.0,0.0,4.0,99.0,95.0,0.81,0.0,3.0,13.0,2.0,0.6,3.0,0.61,0.59,0.64,0.77,,
value,4644259,1242,Super Rugby,2016,Result,80,Growthpoint Kings Park,2,Sharks,Jaguares,311,58967,2016-03-05T17:20:00+00:00,19,15,1,2,1,1,4,1,0,0,2,Regular Season,2024-02-13T02:05:42+00:00,93.0,478.0,0.0,11.0,20.0,12.0,101.0,93.0,16.0,20.0,106.0,12.0,8.0,0.0,0.0,0.0,1.0,28.0,0.0,1.0,4.0,0.0,11.0,11.0,2.0,1.0,2.0,55.0,53.0,0.83,0.0,3.0,15.0,0.0,1.0,7.0,0.49,0.39,0.56,0.5,102.0,417.0,0.0,6.0,20.0,8.0,130.0,102.0,22.0,20.0,77.0,9.0,11.0,0.0,0.0,2.0,1.0,24.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,5.0,60.0,55.0,0.83,0.0,3.0,15.0,1.0,0.88,7.0,0.51,0.61,0.44,0.5,,
value,4644286,1242,Super Rugby,2016,Result,83,Eden Park,3,Blues,Hurricanes,296,299,2016-03-11T06:35:00+00:00,19,23,2,3,0,1,3,2,0,0,3,Regular Season,2024-02-13T02:03:57+00:00,163.0,534.0,0.0,13.0,36.0,22.0,177.0,163.0,16.0,16.0,116.0,5.0,9.0,0.0,0.0,0.0,0.0,19.0,2.0,2.0,3.0,1.0,7.0,6.0,1.0,0.0,5.0,118.0,113.0,1.0,0.0,0.0,14.0,0.0,1.0,5.0,0.61,0.64,0.57,0.97,99.0,248.0,0.0,4.0,16.0,4.0,128.0,99.0,13.0,36.0,169.0,10.0,11.0,0.0,0.0,1.0,1.0,22.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,77.0,73.0,0.85,0.0,2.0,11.0,0.0,1.0,5.0,0.39,0.36,0.43,0.03,,
value,4644295,1242,Super Rugby,2016,Result,83,nib Stadium,3,Force,Brumbies,236,467,2016-03-11T11:05:00+00:00,14,31,2,4,2,4,0,1,0,0,3,Regular Season,2024-02-13T02:04:01+00:00,97.0,295.0,0.0,7.0,18.0,5.0,126.0,97.0,10.0,21.0,126.0,6.0,17.0,0.0,0.0,2.0,2.0,20.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,7.0,84.0,77.0,0.77,0.0,3.0,10.0,2.0,0.71,5.0,0.47,0.48,0.46,0.67,125.0,365.0,0.0,9.0,21.0,8.0,190.0,125.0,18.0,18.0,106.0,7.0,10.0,0.0,0.0,1.0,4.0,20.0,0.0,0.0,1.0,1.0,9.0,8.0,2.0,2.0,9.0,97.0,88.0,0.95,0.0,1.0,19.0,0.0,1.0,3.0,0.53,0.52,0.54,0.33,,
value,4644304,1242,Super Rugby,2016,Result,80,Forsyth Barr Stadium,3,Highlanders,Lions,302,206,2016-03-12T06:35:00+00:00,34,15,4,2,4,1,1,1,1,0,3,Regular Season,2024-02-13T02:03:06+00:00,70.0,532.0,0.0,18.0,14.0,11.0,131.0,70.0,19.0,25.0,151.0,9.0,10.0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,5.0,44.0,39.0,0.92,0.0,1.0,11.0,1.0,0.67,2.0,0.29,0.4,0.2,0.07,150.0,477.0,0.0,9.0,25.0,15.0,175.0,150.0,20.0,14.0,59.0,8.0,5.0,0.0,0.0,0.0,1.0,14.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,3.0,117.0,114.0,0.82,0.0,2.0,9.0,4.0,0.67,8.0,0.71,0.6,0.8,0.93,,
value,4644313,1242,Super Rugby,2016,Result,80,AAMI Park,3,Rebels,Reds,53,767,2016-03-12T08:45:00+00:00,25,23,1,2,1,2,6,3,0,0,3,Regular Season,2024-02-13T02:03:10+00:00,125.0,429.0,0.0,9.0,30.0,11.0,167.0,125.0,11.0,15.0,97.0,4.0,8.0,0.0,0.0,0.0,1.0,19.0,0.0,2.0,6.0,1.0,2.0,1.0,0.0,0.0,3.0,92.0,89.0,0.9,0.0,1.0,9.0,0.0,1.0,4.0,0.53,0.6,0.47,0.3,99.0,404.0,0.0,5.0,15.0,8.0,131.0,99.0,13.0,30.0,133.0,5.0,13.0,0.0,0.0,1.0,2.0,16.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,79.0,76.0,0.89,0.0,1.0,8.0,1.0,0.83,5.0,0.47,0.4,0.53,0.7,,
value,4644322,1242,Super Rugby,2016,Result,80,Singapore National Stadium,3,Sunwolves,Cheetahs,59117,239,2016-03-12T10:55:00+00:00,31,32,4,4,4,3,1,2,0,0,3,Regular Season,2024-02-13T02:03:18+00:00,90.0,463.0,0.0,11.0,19.0,9.0,121.0,90.0,13.0,23.0,103.0,5.0,9.0,0.0,0.0,1.0,4.0,29.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,59.0,56.0,0.88,0.0,1.0,7.0,1.0,0.88,7.0,0.44,0.66,0.22,0.13,108.0,454.0,0.0,8.0,23.0,11.0,105.0,108.0,18.0,19.0,84.0,7.0,6.0,0.0,0.0,0.0,3.0,24.0,1.0,0.0,2.0,0.0,5.0,5.0,0.0,1.0,3.0,78.0,75.0,1.0,0.0,0.0,9.0,1.0,0.88,7.0,0.56,0.34,0.78,0.87,,
value,4644331,1242,Super Rugby,2016,Result,83,Nelson Mandela Bay Stadium,3,Kings,Chiefs,119,290,2016-03-12T13:05:00+00:00,24,58,2,7,1,7,4,3,0,0,3,Regular Season,2024-02-13T02:03:25+00:00,79.0,274.0,0.0,4.0,12.0,5.0,84.0,79.0,18.0,29.0,103.0,10.0,8.0,0.0,0.0,1.0,1.0,14.0,1.0,0.0,4.0,1.0,8.0,7.0,2.0,1.0,5.0,59.0,54.0,0.87,0.0,2.0,13.0,0.0,1.0,6.0,0.45,0.56,0.35,0.52,116.0,744.0,0.0,16.0,29.0,10.0,160.0,116.0,22.0,12.0,78.0,6.0,13.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,4.0,71.0,67.0,1.0,0.0,0.0,11.0,0.0,1.0,9.0,0.55,0.44,0.65,0.48,,
value,4644340,1242,Super Rugby,2016,Result,80,DHL Newlands,3,Stormers,Sharks,314,311,2016-03-12T15:15:00+00:00,13,18,1,1,1,1,2,2,0,0,3,Regular Season,2024-02-13T02:03:33+00:00,124.0,325.0,0.0,3.0,16.0,7.0,186.0,124.0,15.0,14.0,101.0,9.0,9.0,0.0,0.0,1.0,1.0,27.0,0.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,4.0,99.0,95.0,0.93,0.0,1.0,13.0,2.0,0.75,6.0,0.58,0.55,0.62,0.9,86.0,293.0,0.0,3.0,14.0,5.0,79.0,86.0,19.0,16.0,164.0,9.0,8.0,0.0,0.0,0.0,1.0,25.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,61.0,59.0,0.9,0.0,1.0,9.0,1.0,0.88,7.0,0.42,0.45,0.38,0.1,,
value,4644376,1242,Super Rugby,2016,Result,80,Central Energy Trust Arena,4,Hurricanes,Force,299,236,2016-03-18T06:35:00+00:00,41,6,6,0,4,0,1,2,0,0,4,Regular Season,2024-02-13T02:02:06+00:00,158.0,811.0,0.0,26.0,35.0,18.0,204.0,158.0,14.0,15.0,89.0,11.0,10.0,0.0,0.0,0.0,4.0,23.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,100.0,97.0,0.9,0.0,1.0,9.0,0.0,1.0,3.0,0.54,0.47,0.61,0.66,92.0,320.0,0.0,4.0,15.0,10.0,136.0,92.0,15.0,35.0,131.0,10.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,2.0,1.0,6.0,5.0,1.0,0.0,9.0,78.0,69.0,1.0,0.0,0.0,15.0,0.0,1.0,8.0,0.46,0.53,0.39,0.34,,
value,4644385,1242,Super Rugby,2016,Result,80,Allianz Stadium,4,Waratahs,Highlanders,617,302,2016-03-18T08:45:00+00:00,26,30,4,4,3,2,0,1,0,1,4,Regular Season,2024-02-13T02:02:10+00:00,157.0,634.0,0.0,19.0,30.0,24.0,220.0,157.0,21.0,18.0,56.0,8.0,4.0,0.0,0.0,0.0,3.0,29.0,1.0,2.0,0.0,2.0,4.0,2.0,0.0,1.0,3.0,109.0,106.0,0.8,0.0,3.0,12.0,1.0,0.5,1.0,0.64,0.66,0.62,0.57,86.0,452.0,0.0,13.0,18.0,8.0,99.0,86.0,17.0,30.0,140.0,7.0,10.0,0.0,0.0,0.0,2.0,39.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,47.0,42.0,0.85,0.0,2.0,11.0,1.0,0.88,7.0,0.36,0.34,0.38,0.43,,
value,4644394,1242,Super Rugby,2016,Result,81,Loftus Versfeld,4,Bulls,Sharks,308,311,2016-03-18T17:00:00+00:00,16,16,1,1,1,1,2,3,1,0,4,Regular Season,2024-02-13T02:02:19+00:00,99.0,339.0,0.0,3.0,21.0,1.0,101.0,99.0,21.0,17.0,53.0,7.0,9.0,0.0,0.0,0.0,1.0,22.0,0.0,3.0,2.0,3.0,9.0,6.0,0.0,0.0,6.0,78.0,72.0,0.94,0.0,1.0,16.0,0.0,1.0,7.0,0.58,0.57,0.59,0.65,61.0,244.0,0.0,5.0,17.0,2.0,76.0,61.0,16.0,21.0,109.0,13.0,11.0,0.0,0.0,0.0,1.0,29.0,0.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,5.0,49.0,44.0,0.85,0.0,2.0,11.0,1.0,0.86,6.0,0.42,0.43,0.41,0.35,,
value,4644403,1242,Super Rugby,2016,Result,80,Prince Chichibu Memorial Stadium,4,Sunwolves,Rebels,59117,53,2016-03-19T04:15:00+00:00,9,35,0,4,0,3,3,3,0,0,4,Regular Season,2024-02-13T02:01:12+00:00,111.0,378.0,0.0,9.0,11.0,7.0,157.0,111.0,15.0,28.0,115.0,1.0,12.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,6.0,87.0,81.0,0.79,0.0,3.0,11.0,1.0,0.83,5.0,0.52,0.45,0.59,0.72,101.0,457.0,0.0,8.0,28.0,10.0,146.0,101.0,17.0,11.0,115.0,6.0,6.0,0.0,0.0,1.0,3.0,30.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,68.0,65.0,0.9,0.0,1.0,9.0,0.0,1.0,10.0,0.48,0.55,0.41,0.28,,
value,4644412,1242,Super Rugby,2016,Result,80,AMI Stadium,4,Crusaders,Kings,305,119,2016-03-19T06:35:00+00:00,57,24,8,3,7,3,1,1,0,0,4,Regular Season,2024-02-13T02:01:21+00:00,84.0,658.0,0.0,21.0,22.0,20.0,147.0,84.0,13.0,7.0,96.0,7.0,10.0,0.0,0.0,0.0,7.0,19.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,45.0,43.0,0.83,0.0,1.0,5.0,0.0,1.0,8.0,0.41,0.42,0.41,0.88,87.0,230.0,0.0,5.0,7.0,3.0,114.0,87.0,9.0,22.0,58.0,2.0,7.0,0.0,0.0,1.0,3.0,19.0,0.0,1.0,1.0,2.0,9.0,7.0,1.0,0.0,5.0,78.0,73.0,0.89,0.0,2.0,16.0,1.0,0.8,4.0,0.59,0.58,0.59,0.12,,
value,4644421,1242,Super Rugby,2016,Result,83,Suncorp Stadium,4,Reds,Blues,767,296,2016-03-19T08:45:00+00:00,25,25,3,3,2,2,2,2,0,0,4,Regular Season,2024-02-13T02:01:25+00:00,86.0,399.0,0.0,10.0,16.0,6.0,114.0,86.0,17.0,11.0,113.0,7.0,7.0,0.0,0.0,0.0,2.0,16.0,1.0,2.0,2.0,2.0,7.0,5.0,0.0,0.0,7.0,66.0,59.0,0.74,0.0,5.0,14.0,0.0,1.0,8.0,0.47,0.52,0.43,0.24,128.0,468.0,0.0,13.0,11.0,10.0,186.0,128.0,17.0,16.0,84.0,12.0,14.0,0.0,0.0,1.0,2.0,21.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,95.0,92.0,1.0,0.0,0.0,6.0,1.0,0.86,6.0,0.53,0.48,0.57,0.76,,
value,4644430,1242,Super Rugby,2016,Result,81,Emirates Airlines Park,4,Lions,Cheetahs,206,239,2016-03-19T15:05:00+00:00,39,22,5,3,4,2,2,1,0,0,4,Regular Season,2024-02-13T02:01:29+00:00,115.0,543.0,0.0,12.0,36.0,10.0,153.0,115.0,16.0,14.0,87.0,10.0,11.0,0.0,0.0,1.0,4.0,25.0,1.0,0.0,2.0,1.0,5.0,4.0,0.0,0.0,7.0,85.0,78.0,1.0,0.0,0.0,10.0,0.0,1.0,3.0,0.53,0.62,0.43,0.28,92.0,297.0,0.0,2.0,14.0,13.0,112.0,92.0,17.0,36.0,101.0,11.0,6.0,0.0,0.0,0.0,2.0,13.0,1.0,0.0,1.0,0.0,11.0,11.0,2.0,1.0,6.0,62.0,56.0,0.9,0.0,2.0,18.0,3.0,0.5,3.0,0.47,0.38,0.57,0.72,,
value,4644439,1242,Super Rugby,2016,Result,83,DHL Newlands,4,Stormers,Brumbies,314,467,2016-03-19T17:15:00+00:00,31,11,3,1,2,0,4,2,0,0,4,Regular Season,2024-02-13T02:01:33+00:00,83.0,315.0,0.0,8.0,15.0,7.0,112.0,83.0,11.0,23.0,91.0,5.0,5.0,0.0,0.0,0.0,2.0,30.0,1.0,1.0,4.0,2.0,7.0,5.0,0.0,0.0,3.0,57.0,54.0,0.88,0.0,2.0,14.0,0.0,1.0,4.0,0.52,0.49,0.54,0.8,74.0,303.0,0.0,8.0,23.0,3.0,130.0,74.0,12.0,15.0,96.0,5.0,8.0,0.0,1.0,0.0,0.0,24.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,57.0,53.0,0.56,0.0,4.0,5.0,2.0,0.8,8.0,0.48,0.51,0.46,0.2,,
value,4644448,1242,Super Rugby,2016,Result,80,Estadio Jose Amalfitani,4,Jaguares,Chiefs,58967,290,2016-03-19T21:40:00+00:00,26,30,3,4,1,2,3,2,0,0,4,Regular Season,2024-02-13T02:01:37+00:00,111.0,484.0,0.0,10.0,20.0,19.0,155.0,111.0,15.0,18.0,104.0,5.0,10.0,0.0,0.0,0.0,1.0,12.0,2.0,0.0,3.0,1.0,5.0,4.0,0.0,1.0,2.0,74.0,72.0,0.78,0.0,2.0,7.0,1.0,0.86,6.0,0.51,0.6,0.43,0.48,115.0,514.0,0.0,11.0,18.0,17.0,157.0,115.0,16.0,20.0,114.0,4.0,10.0,0.0,0.0,1.0,2.0,10.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,71.0,66.0,1.0,0.0,0.0,3.0,1.0,0.88,7.0,0.49,0.4,0.57,0.52,,
value,4644466,1242,Super Rugby,2016,Result,80,Westpac Stadium,5,Hurricanes,Kings,299,119,2016-03-25T06:35:00+00:00,42,20,5,2,4,2,3,2,0,0,5,Regular Season,2024-02-13T02:00:26+00:00,133.0,740.0,0.0,20.0,34.0,14.0,181.0,133.0,16.0,13.0,78.0,3.0,9.0,0.0,0.0,0.0,4.0,15.0,1.0,1.0,3.0,1.0,4.0,3.0,0.0,0.0,4.0,74.0,70.0,0.89,0.0,1.0,8.0,1.0,0.9,9.0,0.55,0.65,0.46,0.53,86.0,301.0,0.0,7.0,13.0,6.0,102.0,86.0,13.0,34.0,101.0,6.0,11.0,0.0,0.0,0.0,2.0,14.0,0.0,1.0,2.0,2.0,7.0,5.0,1.0,0.0,3.0,67.0,64.0,0.71,0.0,4.0,10.0,0.0,1.0,9.0,0.45,0.35,0.54,0.47,,
value,4644475,1242,Super Rugby,2016,Result,81,FMG Stadium Waikato,5,Chiefs,Force,290,236,2016-03-26T06:35:00+00:00,53,10,9,1,4,1,0,1,0,0,5,Regular Season,2024-02-13T01:05:08+00:00,123.0,601.0,0.0,21.0,22.0,15.0,166.0,123.0,18.0,13.0,85.0,7.0,5.0,0.0,0.0,0.0,4.0,29.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,64.0,62.0,1.0,0.0,0.0,11.0,0.0,1.0,9.0,0.48,0.37,0.59,0.81,93.0,376.0,0.0,8.0,13.0,10.0,137.0,93.0,18.0,22.0,82.0,4.0,5.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,1.0,1.0,5.0,4.0,1.0,0.0,7.0,75.0,68.0,1.0,0.0,0.0,12.0,1.0,0.88,7.0,0.52,0.63,0.41,0.19,,
value,4644484,1242,Super Rugby,2016,Result,80,AAMI Park,5,Rebels,Highlanders,53,302,2016-03-26T08:45:00+00:00,3,27,0,3,0,3,1,2,0,0,5,Regular Season,2024-02-13T01:05:16+00:00,111.0,306.0,0.0,6.0,11.0,5.0,156.0,111.0,18.0,12.0,86.0,5.0,8.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,97.0,94.0,0.71,0.0,4.0,10.0,1.0,0.92,11.0,0.58,0.42,0.72,0.79,89.0,338.0,0.0,1.0,12.0,8.0,115.0,89.0,16.0,11.0,128.0,8.0,9.0,0.0,0.0,0.0,3.0,33.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,68.0,65.0,1.0,0.0,0.0,14.0,0.0,1.0,6.0,0.42,0.58,0.28,0.21,,
value,4644493,1242,Super Rugby,2016,Result,82,Singapore National Stadium,5,Sunwolves,Bulls,59117,308,2016-03-26T10:55:00+00:00,27,30,3,3,3,3,2,3,0,0,5,Regular Season,2024-02-13T01:05:19+00:00,52.0,304.0,0.0,11.0,8.0,4.0,82.0,52.0,11.0,20.0,99.0,2.0,16.0,0.0,0.0,2.0,3.0,19.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,29.0,24.0,0.64,0.0,4.0,7.0,3.0,0.7,7.0,0.33,0.3,0.36,0.68,90.0,333.0,0.0,6.0,20.0,5.0,108.0,90.0,18.0,8.0,44.0,7.0,8.0,0.0,0.0,0.0,3.0,19.0,0.0,2.0,3.0,3.0,10.0,7.0,0.0,1.0,6.0,74.0,68.0,1.0,0.0,0.0,14.0,1.0,0.83,5.0,0.67,0.7,0.64,0.32,,
